recipe_id,title,category,calories,url,ingredients
2075,嫩煎雞胸,西式,0,https://icook.tw/recipes/209247,"{'雞胸肉': '1附', '鹽、黑胡椒': '少許'}"
2076,花椰烤雞胸,中式,0,https://icook.tw/recipes/207553,"{'花椰菜': '一朵', '洋蔥': '半顆', '雞胸肉': '一片', '海鹽': '適量', '黑胡椒': '適量', '玉米筍': '一盒', '紅椒': '一顆', '黃椒': '一顆'}"
2077,雞胸肉肉餅,中式,0,https://icook.tw/recipes/207548,"{'雞胸肉絞肉': '一片雞胸肉', '蔥花': '適量', '洋蔥': '適量', '海鹽': '適量', '橄欖油': '適量'}"
2078,健身高蛋白棒,中式,0,https://icook.tw/recipes/207399,"{'燕麥片': '150g', 'Myprotein鹽味焦糖乳清': '125g', '黑芝麻醬': '80g', '水': '117g'}"
2079,鹽漬檸檬雞肉火腿沙拉 ,中式,264,https://icook.tw/recipes/204322,"{'雞胸肉': '200g', '蔬菜': '隨意', '水果': '隨意', '鹽漬檸檬汁': '2大匙', '糖': '1大匙'}"
2080,健身便當-吻仔魚香菇佐雞胸肉,中式,0,https://icook.tw/recipes/203076,"{'雞胸肉': '一份', '吻仔魚': '二把', '蔥白': '些許', '青蔥': '一大把', '辣椒': '1-2根', '蒜末': '半碗', '鹽': '少許', '香菇': '一把', '就這樣': '沒了'}"
2081,健身料理-水煮雞胸肉佐蔥蒜,中式,0,https://icook.tw/recipes/202558,"{'雞胸肉': '2份', '青蔥': '一碗', '蒜末': '一小碗', '橄欖油': '一點點', '鹽': '一點點', '就這樣': '沒了'}"
2082,豆漿饅頭,中式,0,https://icook.tw/recipes/191938,"{'中筋麵粉': '400克', '速發酵母': '4克', '砂糖': '40克', '豆漿': '200cc', '鹽': '少許', '植物油': '一大匙'}"
2083,豆漿南瓜吐司,西式,0,https://icook.tw/recipes/189955,"{'南瓜泥': '125~135g', '高筋麵粉': '300g', '椰子花蜜糖': '25g', '無糖豆漿': '55g', '無糖優格': '25g', '速發酵母': '4g', '鹽': '3g', '無鹽奶油': '30g'}"
2084,蔥爆蘿蔔木耳絲,中式,0,https://icook.tw/recipes/190214,"{'木耳': '2大片', '胡蘿蔔': '跟木耳1:1', '青蔥': '2條'}"
2085,三色炒蔬食,中式,0,https://icook.tw/recipes/188874,"{'毛豆': '200g', '豆干': '6片', '紅蘿蔔': '半根', '蒜頭': '3瓣', '鹽': '1小匙', '糖': '1小匙', '鰹魚粉': '1小匙', '米酒': '1大匙'}"
2086,高麗菜雞肉炒飯,中式,367.5,https://icook.tw/recipes/188254,"{'高麗菜': '200g', '胡蘿蔔絲': '50g', '雞蛋': '1顆', '白飯': '200g', '雞里肌': '150g', '醬油': '20cc', '蒜頭': '2.3瓣', '米酒': '1小匙', '太白粉': '1小匙'}"
2087,棒棒腿健康餐,中式,0,https://icook.tw/recipes/183871,"{'棒棒腿': '2隻', '高麗菜': '1/4顆', 'Ikea肉丸': '五顆', '玉米筍': '4-5條', '鹽巴': '適量（看個人鹹度）', '義大利香料': '一小匙', '蒜味粉': '一小匙', '醬油': '兩湯匙'}"
2088,蒜油熱拌香菜雞胸,中式,0,https://icook.tw/recipes/183176,"{'無骨雞胸肉': '一人份', '香菜': '一小把', '蒜頭': '三大瓣', '油': '兩大匙', '鹽': '一小匙', '味霖': '一大匙'}"
2089,馬鈴薯鮭魚酪梨捲,西式,0,https://icook.tw/recipes/181018,"{'馬鈴薯': '1顆', '雞蛋': '1顆', '酪梨': '1/4顆', 'Ikea燻鮭魚': '幾片', '檸檬': '1/4顆', '小黃瓜': '1條', '橄欖油': '適量', '鹽': '適量'}"
2090,雞胸蒸蛋,中式,0,https://icook.tw/recipes/179808,"{'蛋': '2', '雞胸': '100g', '洋蔥': '1/4顆'}"
2091,涼拌洋蔥鮪魚雞胸肉,西式,203,https://icook.tw/recipes/179804,"{'鮪魚罐頭': '100g', '雞胸肉': '100g', '洋蔥': '半顆', '水煮蛋': '1顆'}"
2092,越式天貝捲心蔬,東南亞式,0,https://icook.tw/recipes/179013,"{'各式生菜': '適量', '天貝': '100g', '越南春捲皮(米紙)': '3片', '[醬汁]小辣椒': '適量', '[醬汁]糖': '少許', '[醬汁]檸檬汁': '半顆', '噴霧器': 'RO水'}"
2093,牛蒡野菇丼飯,中式,0,https://icook.tw/recipes/173091,"{'牛蒡絲': '100g', '鴻禧菇': '150g', '洋蔥絲': '100g', '蛋': '4顆', '醬油': '4大匙', '味霖': '4大匙', '清酒或米酒': '2大匙', '砂糖': '1/2茶匙', '高湯或清水': '100ml'}"
2094,炒天貝,中式,0,https://icook.tw/recipes/172760,"{'蒜頭': '3個', '紅蔥頭': '5個', '辣椒': '2根', '檸檬葉': '少許', '花生米': '2大匙', '二級砂糖': '1大匙', '素蠔油': '2大匙'}"
2095,瓜子雞肉,中式,0,https://icook.tw/recipes/171400,"{'雞絞肉': '300g', '脆瓜': '8片', '鹹蛋白': '1個', '白蘿蔔': '1/4條', '洋蔥': '1/6個', '薑末': '1大匙', '糖(赤藻糖醇)': '1/2小匙', '醬油': '少許', '脆瓜醬汁': '少許', '白胡椒': '少許', '酒': '少許', '蔥末': '少許'}"
2096,不油膩三杯雞,中式,0,https://icook.tw/recipes/170400,"{'雞腿': '2隻', '彩椒': '2個', '杏鮑菇': '1條', '薑': '4片', '蒜頭': '2顆', '香油': '1小匙', '醬油膏': '1大匙', '醬油': '2小匙', '赤藻糖醇(或砂糖)': '2小匙'}"
2097,涼拌木耳雞絲,中式,83,https://icook.tw/recipes/168146,"{'雞胸肉': '1塊', '木耳': '1片', '醬油': '1小匙', '醋': '1小匙', '檸檬汁(選擇性)': '適量'}"
2098,低卡白醬雞蔬義大利麵,西式,0,https://icook.tw/recipes/166628,"{'蘑菇': '4朵', '紅甜椒': '1/8顆', '高麗菜': '少許(可換成花椰菜)', '四季豆': '7根', '洋蔥末': '少許', '蒜末': '2瓣', '雞胸肉': '60g', '蝴蝶麵': '50g', '低脂牛奶': '1T', '無鹽奶油': '7g(有鹽亦可)', '月桂葉': '1片', '海鹽': '適量', '黑胡椒': '適量', '義大利香料': '適量'}"
2099,自製豆漿凍,中式,135.25,https://icook.tw/recipes/163422,"{'無糖豆漿': '700g', '砂糖(可視個人口味調整)': '70g', '吉利丁片': '9g'}"
2100,涼拌醋溜食蔬,中式,0,https://icook.tw/recipes/163352,"{'筊白筍': '6根', '彩椒': '2顆', '芹菜': '3-4根', '玉米筍': '1盒', '白醋': '5大持', '薄鹽醬油': '1大匙', '香油': '一小匙', '赤藻糖醇': '少許', '白芝麻': '少許'}"
2101,涼拌烏醋黑木耳佐金針菇,中式,88,https://icook.tw/recipes/163349,"{'黑木耳': '10片', '芹菜': '3-5根', '金針菇': '1包', '薑絲': '少許', '烏醋': '5匙', '薄鹽醬油': '3匙', '香油': '1小匙', '白芝麻': '少許'}"
2102,味噌秋葵豬肉捲,日式,0,https://icook.tw/recipes/161560,"{'豬肉片': '8片', '秋葵': '8條', '味噌': '適量', '水': '適量'}"
2103,鳳梨苦瓜雞湯,中式,0,https://icook.tw/recipes/161434,"{'雞腿肉': '1隻', '苦瓜': '1條', '薑片': '5片', '鳳梨豆瓣': '1/3罐', '鹽': '適量'}"
2104,涼拌塔香茄子,中式,58.66666667,https://icook.tw/recipes/161431,"{'茄子': '3根', '九層塔': '一把', '蒜末': '少許', '辣椒': '依個人喜好', '醬油(無麩質醬油)': '適量', '烏醋': '適量', '香油': '少許', '鹽': '少許'}"
2105,不勾芡輕爽酸辣湯,中式,0,https://icook.tw/recipes/161256,"{'黑木耳': '4朵', '金針菇': '1包', '香菇': '4朵', '絞肉': '少許', '紅蘿蔔': '1/3', '豆腐': '半塊', '烏醋': '適量', '醬油': '適量', '白胡椒': '少許', '鹽': '適量', '香菜': '依個人喜好'}"
2106,波菜鴻喜菇,中式,0,https://icook.tw/recipes/161252,"{'波菜': '1大把', '鴻喜菇': '1顆', '薑片': '3-4片', '鹽巴': '１小匙', '油': '１小匙', '水': '1/3碗'}"
2107,義式金針菇烘蛋,西式,82.75,https://icook.tw/recipes/160789,"{'雞蛋': '4', '金針菇': '半包', '義大利香料粉': '適量', '鹽': '少許'}"
2108,咖哩孜然彩椒雞胸肉,印度式,122,https://icook.tw/recipes/160779,"{'雞胸肉': '1塊', '紅椒': '1顆', '黃椒': '1顆', '小黃瓜': '1條', '咖哩粉': '依個人喜好', '孜然粉': '依個人喜好', '鹽': '適量'}"
2109,蛤蠣絲瓜,中式,0,https://icook.tw/recipes/160769,"{'絲瓜': '1條', '蛤蠣': '10-15顆', '枸杞': '選配', '水': '適量', '鹽巴': '少許', '薑片': '少許'}"
2110,黑糖龍眼香蕉燕麥糕,中式,442.75,https://icook.tw/recipes/156165,"{'原味燕麥片': '2杯', '黑糖': '50克', '蓮藕粉': '1杯', '龍眼乾': '20克', '無糖豆漿': '2杯', '香蕉': '1條'}"
2111,美奶滋,西式,0,https://icook.tw/recipes/158524,"{'常溫雞蛋': '1顆', '芥花油': '350cc', '赤藻糖醇': '70g', '玫瑰鹽': '4g', '檸檬汁': '15cc'}"
2112,夏日時蔬燒雞腿,西式,250,https://icook.tw/recipes/158449,"{'雞腿肉': '2隻', '小黃瓜': '1大條', '有機木耳': '100g', '有機杏鮑菇': '200g', '胡蘿蔔': '100g', '茄子': '兩小條', '洋蔥': '半顆', '四季豆': '100g'}"
2113,塔香茄子,中式,0,https://icook.tw/recipes/158213,"{'茄子': '2條', '水': '米量杯一杯', '蒜頭': '5顆', '醬油膏': '2大匙', '九層塔': '一碗'}"
2114,營養滿滿早餐蛋捲,西式,150,https://icook.tw/recipes/158145,"{'好雞蛋': '3', '杏鮑菇': '1根', '胡蘿蔔': '1小根', '苦茶油': '10g', '低脂起司': '1片'}"
2116,迷迭香雞腿排,西式,380.5,https://icook.tw/recipes/158038,"{'雞腿排': '2隻', '迷迭香': '少許', '四季豆隨意': '隨意', '小黃瓜': '隨意'}"
2117,鹹水雞,中式,0,https://icook.tw/recipes/157730,"{'金針菇': '2包', '洋蔥': '半顆', '黑木耳': '三大片', '小黃瓜': '2條', '玉米筍': '1盒', '胡椒': '少許', '玫瑰鹽': '少許', '蔥': '一支', '辣椒（可不加）': '一根', '八角（可不加）': '4個'}"
2118,地瓜冷湯,中式,0,https://icook.tw/recipes/156522,"{'地瓜': '1條', '洋蔥': '1/4顆', '杏鮑菇': '1根', '牛奶': '200 ml'}"
2119,低脂蜂蜜檸檬烤雞胸,西式,0,https://icook.tw/recipes/147198,"{'雞胸肉': '1片', '青花椰菜（半個）': '100g', '番茄(半顆)': '65g', '番薯（半條）': '64g', '洋蔥(1/4)': '60g', '黑胡椒': '適量', '蜂蜜': '10g', '鹽': '適量', '辣椒粉（視個人口味）': '少許', '檸檬': '1顆', '橄欖油（一鐵湯匙）': '5g'}"
2120,香蕉鬆餅,西式,385,https://icook.tw/recipes/147295,"{'蛋': '4顆', '香蕉': '4根', '鹽、肉桂': '少許', '優格、核果、莓果': '隨喜好'}"
2121,低卡經典肉排三明治,西式,0,https://icook.tw/recipes/146908,"{'全麥土司（看厚度增減）': '60g', '雞蛋': '1顆', '豬絞肉（瘦）': '50g', '洋蔥': '15g', '小黃瓜': '30g', '番茄': '30g', '生菜': '3片', '酸黃瓜': '20g', '胡椒': '少許', '鹽巴': '少許', '黃芥末': '適量', '醬油': '少許'}"
2122,和風低卡高麗菜卷,日式,0,https://icook.tw/recipes/146702,"{'高麗菜（一整顆）': '取10葉', '紅蘿蔔': '100g', '鮮香菇': '100g', '板豆腐': '50g', '豬絞肉（瘦肉）': '100g', '雞胸肉（一片）': '185g', '洋蔥': '45g', '和風高湯': '3飯碗', '鰹魚風醬油': '少許', '胡椒粒': '少許', '鹽': '3小匙', '蔥（看個人喜好添加）': '3根', '蛋': '一顆'}"
2123,義式香草鮮奶雞蛋燕麥餅,西式,0,https://icook.tw/recipes/142707,"{'原味無香料添加大燕麥片': '60g', '低脂鮮奶': '50ml', '雞蛋': '1顆', '鹽': '一咪咪(可省略)', '各式香草': '依個人口味'}"
2124,韓式豆漿部隊鍋,韓式,0,https://icook.tw/recipes/132878,"{'全聯頂瓜瓜綜合鍋': '1盒', '全聯東港鱈魚丸': '1盒', '全聯黃金雞低脂火鍋片組合': '2盒', '全聯進口霜降豬頸肉切片': '2盒', '全聯金針菇': '1包', '全聯大陸A菜': '1朵', '全聯洋蔥': '1/4顆', '全聯蒜仁': '4顆', '全聯高麗菜': '1/2顆', '全聯蒟蒻': '2盒', '全聯青蔥': '4支', '芝麻油': '1大匙', '泡菜': '1大匙', '韓式辣椒醬': '1大匙', '火腿': '4片', '韓國泡麵': '2份', '起司片': '2片', '無加糖豆漿': '500cc', '水': '500cc', '巴格果漾天然檸檬啤酒': '數瓶', '韓式豆漿部隊鍋湯底': '適量', '蕎麥麵': '1把', '水煮蛋': '半顆', '海苔絲': '少許', '黃瓜絲': '少許'}"
2125,蔬菜烘蛋,西式,114.3333333,https://icook.tw/recipes/126361,"{'雞蛋': '3', '花椰菜': '半顆', '牛番茄': '1顆', '洋蔥': '1/4顆', '火腿': '少許'}"
2126,地瓜泥沙拉,西式,288,https://icook.tw/recipes/125760,"{'地瓜': '1條', '雞蛋': '1顆', '小黃瓜': '些許', '洋蔥': '些許', '牛奶': '一點點'}"
2127,雜菜薯仔瘦肉湯,中式,0,https://icook.tw/recipes/124595,"{'粟米': '1條', '青紅蘿蔔(大)': '各1條', '番茄(大)': '2倜', '馬鈴薯': '3個', '椰菜': '1個', '瘦肉': '5兩', '薑片': '3-4片'}"
2128,蜂蜜檸檬,西式,0,https://icook.tw/recipes/125312,"{'檸檬': '1個', '蜂蜜': '0.5瓶', '粗鹽': '適量'}"
2129, 脆甜胡蘿蔔滑蛋,中式,112,https://icook.tw/recipes/125039,"{'胡蘿蔔': '半條', '雞蛋': '1顆'}"
2130,彩色雜菜煲,中式,0,https://icook.tw/recipes/124418,"{'蕃茄': '2個大', '娃娃菜': '3棵', '菠菜': '1斤', '薑片': '3大片', '脫脂魚湯': '500毫升', '滾水': '500毫升'}"
2131,洋蔥番茄清湯,中式,116.3333333,https://icook.tw/recipes/124569,"{'洋蔥': '半顆', '牛番茄': '3顆', '豆腐': '1盒'}"
2132,青椒炒杏鮑菇,中式,58,https://icook.tw/recipes/124333,"{'青椒': '半條', '杏鮑菇': '2條'}"
2133,天貝捲心蔬 全素,中式,0,https://icook.tw/recipes/124301,"{'蛋餅皮': '4', '天貝': '150g', '苜蓿芽': '半盒', '紅蘿蔔': '半條', '小黃瓜': '1條', '黃甜椒': '一小顆', '美乃滋/千島醬/優格(任選)': '少許'}"
2134,低卡美味蘑菇菠菜烘蛋,西式,0,https://icook.tw/recipes/124166,"{'小型洋蔥切末': '半顆', '蘑菇切片': '2朵', '嫩菠菜葉': '1杯', '雞蛋': '2顆', '橄欖油': '一小匙', '鹽巴及胡椒': '適量'}"
2135,清爽洋蔥蛋,中式,153,https://icook.tw/recipes/124107,"{'洋蔥': '1/4顆', '雞蛋': '1顆'}"
2136,南瓜燕麥粥,西式,0,https://icook.tw/recipes/123582,"{'南瓜': '1人份', '燕麥': '1人份', '綜合堅果': '少許'}"
2137,香煎鯛魚,西式,0,https://icook.tw/recipes/123339,"{'鯛魚背肉': '1片', '檸檬': '小片', '黑胡椒': '少許'}"
2138,優格麥片甜點,西式,0,https://icook.tw/recipes/122884,"{'無糖優格': '適量', '水果': '適量', '蜂蜜': '適量', '麥片，堅果': '適量'}"
2139,泡菜豬肉,韓式,0,https://icook.tw/recipes/122786,"{'泡菜': '適量', '豬小里肌肉': '少量', '洋蔥': '1/4顆'}"
2140,松子雞肉義大利麵,西式,500,https://icook.tw/recipes/122613,"{'雞胸肉': '200克', '蛤蜊': '80克', '蝦仁': '60克', '萵苣': '180克', '松子': '15克', '義大利麵': '150克', '蒜頭': '30克', '白酒': '30克', '橄欖油': '15ml', '優格': '100ml'}"
2141,雞胸排餐,西式,173,https://icook.tw/recipes/122504,"{'雞胸肉': '一塊', '醬油': '少許', '味琳': '少許', '義大利香料': '適量', '花椰菜': '半顆'}"
2142,紅豆牛奶寒天凍,中式,0,https://icook.tw/recipes/122507,"{'牛奶': '100 ml', '水': '100 ml', '蜜紅豆': '50g（ 1/4杯）', '洋菜粉': '4g', '砂糖': '1.5大匙'}"
2143,馬鈴薯沙拉,西式,0,https://icook.tw/recipes/121459,"{'白皮小馬鈴薯': '8顆', '馬鈴薯': '1中顆', '水煮蛋': '4顆', '小黃瓜': '1條', '生萵苣': '4葉', '普羅旺斯風味香料': '1小匙', '酸黃瓜醬': '1大匙', '新鮮藍莓': '5顆', '燻鮭魚': '50G', '沙拉醬': '2大匙', '使用一般量匙': '1'}"
2144,紙蒸泡椒魚片豆腐,中式,201,https://icook.tw/recipes/121286,"{'鯛魚片': '200g', '豆腐': '200g', '杏鮑菇': '30g', '黑木耳泡發': '20g', '香菜葉': '適量', '墨西哥醃辣椒': '1大匙', '紅辣椒': '1支', '鳳梨': '2片約30g', '香菜梗': '一大匙', '洋蔥': '30g', '蒜': '2-3瓣壓泥', '魚露': '1大匙', '檸檬汁': '1大匙', '糖': '1小匙', '小番茄': '2-3顆'}"
2145,低卡美顏泰式烤里肌沙拉,東南亞式,175,https://icook.tw/recipes/121282,"{'芒果': '半顆小顆100g', '甜椒': '半小顆75g', '豬里肌': '60g', '海藻': '10g', '蘿曼生菜': '100g約半小顆', '鹽巴': '適量', '胡椒': '適量', '香菜碎': '適量', '蒜末': '適量', '辣椒丁': '適量', '檸檬汁': '1大匙', '魚露': '2小匙', '糖': '2小匙', '醬油': '1大匙', '水': '1大匙'}"
2146,南瓜燕麥粥,西式,863,https://icook.tw/recipes/121230,"{'燕麥片': '五大匙(50g)', '南瓜(小顆)': '1/4瓣(200g)', '鹽巴': '一搓'}"
2147,豆瓣炒冬粉,中式,0,https://icook.tw/recipes/121222,"{'冬粉': '2把', '豬絞肉': '100g', '四季豆': '50g', '紅蘿蔔': '1/2條', '蔥': '2支', '辣豆瓣': '1匙', '胡椒粉': '適量', '冰糖': '少許', '蠔油': '1匙', '米酒': '1小匙', '香油': '少許'}"
2148,豆漿冷麵,韓式,1216,https://icook.tw/recipes/120725,"{'黃豆': '1杯（200g）', '黃瓜': '1/4個', '番茄': '1/2個', '細麵': '100g', '冰水': '2杯（480ml）'}"
2149,佛手瓜燴黑木耳,中式,0,https://icook.tw/recipes/120630,"{'佛手瓜': '2顆', '黑木耳': '3大片', '蒜頭': '2瓣', '老薑': '2片', '高湯': '半碗', '鹽': '1小匙', '白胡椒': '適量', '麻油': '適量'}"
2150,低卡馬鈴薯泥,西式,0,https://icook.tw/recipes/120408,"{'罵鈴薯': '1', '洋蔥': '1/4顆', '熟蛋黃': '一顆', '海鹽': '適量', '黑胡椒': '適量', '牛奶/豆漿': '少許', '奶油': '少許'}"
2151,芝麻香蕉燕麥片+抹茶優酪乳,西式,0,https://icook.tw/recipes/120378,"{'燕麥片': '五大匙', '香蕉': '一根', '芝麻': '一撮', '抹茶粉': '一小匙', '無糖優酪乳': '半杯馬克杯', '牛奶': '200ml'}"
2152,韓式泡菜豬肉炒雪麵,韓式,0,https://icook.tw/recipes/119804,"{'蒟蒻雪麵': '300克', '韓式泡菜': '200克', '豬肉片': '100克', '蔥': '2隻', '蒜片': '適量', '秀珍菇': '適量', '玉米筍': '適量', '醬油': '適量', '砂糖': '1小匙'}"
2153,木耳小黃瓜炒蛋,中式,0,https://icook.tw/recipes/119295,"{'黑木耳': '數朶', '紅蘿蔔': '少許', '蛋': '2顆', '小黃瓜': '1條'}"
2154,番茄西瓜澄清湯,西式,143,https://icook.tw/recipes/119222,"{'小番茄': '250g', '西瓜': '100g', '小黃瓜': '50g', '甜椒': '20g', '西瓜挖球': '數顆(以20g計)', '薄荷葉': '1片', '蘋果醋': '2ml', '辣椒橄欖油': '1ml'}"
2155,草莓優酪乳奇亞籽布丁,西式,0,https://icook.tw/recipes/119060,"{'［A料］草莓': '2 杯…切小塊', '［A料］香蕉': '半根…切塊', '［A料］原味優格': '1 杯', '［A料］香草精': '1 小匙', '［A料］檸檬汁': '1 小匙', '［A料］楓糖或蜂蜜': '1 1/2 大匙', '奇亞籽': '6 大匙', '［B料］草莓': '1/2 杯…切塊', '［B料］杏仁片': '1/3 杯'}"
2156,越南春捲,東南亞式,0,https://icook.tw/recipes/118916,"{'越南米紙': '1片', '九層塔': '3片', '蝦': '1隻', '越南火腿': '半片', '越南米線(粉)': '適量', '小黃瓜去皮切半切條': '適量', '水': '1匙', '魚露': '1匙', '檸檬汁': '2/3匙', '砂糖': '1/2匙', '蒜末': '適量', '辣椒去籽切末': '適量', '香菜切碎(選擇)': '適量', '花生碎or粉(選擇)': '適量'}"
2157,鮮蔬蒟蒻麵,中式,0,https://icook.tw/recipes/118066,"{'蝦仁': '10隻', '蒟蒻麵': '1包', '芒果': '1顆', '蘋果(切片泡鹽水)': '半顆', '玉米粒': '1碗', '花椰菜': '6朵', '鹽巴': '適量', '高湯': '適量', '米酒': '適量', '黑胡椒': '適量'}"
2158,越南涼拌米粉,東南亞式,0,https://icook.tw/recipes/118679,"{'越南米粉': '80 克', '紅蘿蔔': '15 克', '白蘿蔔': '20 克', '小黃瓜': '20 克', '綠豆芽': '15 根', '生菜葉': '1/2 片', '九層塔': '1 株', '花生': '8-10 顆', '越南酸甜辣醬': '80 ml', '青檸檬': '1/2 顆'}"
2159,火烤迷迭香西瓜串,西式,130,https://icook.tw/recipes/118436,"{'西瓜切片': '100g', '初榨橄欖油': '5ml', '西班牙煙燻紅椒粉': '0.25ml', '開心果切碎': '10g', '迷迭香葉切碎': '3g'}"
2160,韓式燴雜菌,韓式,0,https://icook.tw/recipes/118360,"{'雞脾菇': '1條 (切件)', '小冬菇': '半碗', '草菇': '半碗', '雪耳': '1個(切小塊)', '唐芹': '數棵(切段)', '九層塔': '數棵', '紅蘿蔔': '半碗(切條)', '芋絲': '1包(14扎)', '韓式辣椒醬': '1茶匙', '冷麵汁': '1茶匙', '麻油/辣油': '半茶匙', '水份': '2湯匙'}"
2161,歐姆蛋,西式,0,https://icook.tw/recipes/117374,"{'蛋白': '3個', '彩椒': '1/6個', '新鮮香菇': '1朵', '紅蘿蔔丁': '1大匙', '香菜': '1株', '洋蔥': '1/4個', '起司': '少許', '西洋芹': '1小段', '鹽': '1/2小匙', '黑胡椒粉': '適量'}"
2162,泡菜雞絲沙拉,韓式,0,https://icook.tw/recipes/117168,"{'熟雞胸(約120g)': '1塊', '豆芽菜': '1把', '小黃瓜': '1/2根', '泡菜': '適量', '麻油': '1小匙', '醬汁︰醬油': '2小匙', '醬汁︰糯米辣椒醬(或番茄醬)': '1小匙', '醬汁︰白醋': '1小匙', '醬汁︰糖': '1小匙', '醬汁︰麻油': '1小匙', '醬汁︰水': '1~2小匙'}"
2163,怪味雞絲涼粉,中式,0,https://icook.tw/recipes/117162,"{'熟雞胸(約120g)': '1塊', '小黃': '瓜1/2根', '涼粉': '1包', '麻油': '1小匙', '醬汁︰蒜薑蔥末': '各少許', '醬汁︰辣椒': '1根', '醬汁︰醬油': '1小匙', '醬汁︰白醋': '2小匙', '醬汁︰糖': '1小匙', '醬汁︰花椒粉': '1/3小匙', '醬汁︰麻油': '1小匙', '醬汁︰水': '1~2小匙'}"
2164,椒麻雞絲沙拉,中式,0,https://icook.tw/recipes/117158,"{'熟雞胸(約120g)': '1塊', '美生菜': '1/2個', '花生(在意熱量則免)、': '1大匙', '辣油': '1小匙', '醬汁︰醬油': '1小匙', '醬汁︰白醋': '2小匙', '醬汁︰糖': '1小匙', '醬汁︰麻辣醬': '1小匙', '醬汁︰水': '1~2小匙'}"
2165,烤地瓜堅果沙拉,西式,0,https://icook.tw/recipes/116843,"{'地瓜': '2條', '小蕃茄': '10顆', '小黃瓜': '1條', '松子': '適量', '起司': '適量', '橄欖油': '1大匙', '芥末籽醬': '1小匙', '水果醋': '1大匙', '鹽及胡椒': '適量'}"
2166,希臘優格沙拉,歐式,161,https://icook.tw/recipes/116867,"{'脫脂優格': '50g', '牛番茄切片': '50g', '小黃瓜斜切片': '30g', '西瓜挖球': '20g', '紫洋蔥切片': '10g', '費達起司': '10g', '芝麻葉': '5g', '蜂蜜': '5ml', '初榨橄欖油': '5ml'}"
2167,低卡蒟蒻涼麵,中式,0,https://icook.tw/recipes/116809,"{'蒟蒻麵': '(370公克)', '醬油': '適量(依口味調配)', '和風芝麻醬': '適量(麻麻用一大匙)', '麻油': '幾滴就好了(可省略)', '鮭魚卵': '兩大匙(可省略)'}"
2168,健康低卡蔬菜尖管麵,西式,0,https://icook.tw/recipes/114691,"{'尖管麵': '150克', '蒜頭': '2瓣', '節瓜': '2條', '櫻桃蕃茄': '300克', '羅勒': '適量'}"
2169,上湯蟹肉娃娃菜,中式,0,https://icook.tw/recipes/115394,"{'娃娃菜': '3棵', '蟹棒肉': '8條', '鮮咸蛋': '1隻', '脫脂魚湯': '250毫升', '薑(切片)': '1件'}"
2170,夏威夷雞肉漢堡,西式,0,https://icook.tw/recipes/115828,"{'漢堡包': '2個', '低脂芝士片': '2片', '生菜片、番茄片、鮮菠蘿片': '各2片', '瘦雞肉碎': '160克', '雞蛋': '1隻', '洋葱(切碎)': '1/2個', '鹽': '少許', '無鹽香草、胡椒粉': '適量', '低鈉意粉醬': '2湯匙'}"
2171,涼拌雞絲,中式,0,https://icook.tw/recipes/116188,"{'雞胸肉': '200~300g', '小黃瓜': '2條', '紅蘿蔔': '1條', '薑片': '少許', '辣椒': '1~2條', '蒜末': '少許', '鹽': '少許', '香油': '少許', '麻油': '少許'}"
2172,低卡鮭魚菠菜拌飯,西式,0,https://icook.tw/recipes/116152,"{'鮭魚': '約半片(小片)', '菠菜': '半珠', '蛋': '1顆', '糙米': '依喜好', '藜麥quinoa': '依喜好', '鹽巴': '0.5小匙', '黑胡椒粉': '依喜好', '香油(可省)': '兩滴'}"
2173,馬賽風紙包烤白魚,西式,200,https://icook.tw/recipes/116059,"{'橄欖油': '5ml', '大蒜切碎': '5g', '柳橙皮刨絲': '3g', '鹽': '1ml', '番紅花絲': '0.1g', '紫洋蔥切絲': '20g', '蘆筍切段': '50g', '白花椰菜': '50g', '小番茄切片': '50g', '白肉魚排': '100g'}"
2174,自製奇亞籽高纖美身飲,西式,0,https://icook.tw/recipes/116066,"{'奇亞籽': '15g', '蘋果蜂蜜柚子醬(或其他果醬)': '4大匙', '奇異果': '1顆', '百香果': '1顆', '水': '1200cc', '檸檬汁': '30cc', '寒天粉(洋菜粉)': '4g'}"
2175,六寶鯛魚燴飯,西式,0,https://icook.tw/recipes/116017,"{'蛋': '1顆', '鴻喜菇': '50G', '鯛魚': '50G', '燕麥寶即食包': '300G', '蘿蔔絲': '10G', '紫甘藍': '10G', '美生菜': '10G'}"
2176,低卡起司馬鈴薯沙拉,西式,0,https://icook.tw/recipes/116006,"{'馬鈴薯': '兩顆', '低脂起司片': '兩片', '花椰菜': '一大棵', '水煮蛋': '兩顆', '鹽巴': '適量', '黑胡椒': '適量'}"
2177,健康香料烤蔬菜溫沙拉,西式,0,https://icook.tw/recipes/115854,"{'黃櫛瓜': '半條', '綠櫛瓜': '半條', '黃甜椒': '半顆', '紅甜椒': '半顆', '洋菇': '8粒', '玉米筍': '6根', '青花椰菜': '7朵花', '小番茄': '9顆', '乾燥迷迭香巴西里調味料': '天女散花', '紅酒醋、巴薩米可醋': '雨露均霑', '橄欖油': '微微', '海鹽': '略略', '黑胡椒粒': '少少', '檸檬汁': '少許'}"
